text,label
@OhSoSylvie start with India ^^ I need to be somewhere they don't speak great English so I don't have to say much lol ,0
"I'm officially making today Single men get a smoothie"" day because that's who my customers have been all day. """,0
"Wassup buddy....hows everything. ..will look for you @EduMkareThaDj: @IamNickRwigi boss kupotea nayo..Acha hizo #notcool bro "" """,0
Katie pisses me off so bad #TheApprentice ,0
Rest in peace riff God! #Dimebag #Darrell #is  #dead #pantera ,0
@WorldDiaMark @RamiBaron let's  #forget the #origin of a #diamond in #relation with #humanrights #bigdata ,0
John Stockton in a commercial?!! Holy crap! #NBABallot ,0
I have this weird urge to buy a hamster ,0
@robinhosking where did THAT come from?! ,0
Somebody has filled my head with snot & used a cheese grater on the back of my throat during the night #unimpressed ,0
I am downloading #AdvancedWarfare now!! Can't play it until 22nd of December tho :/ #Exams ,0
@JohnPUTCH @CougarTownRally @CourteneyCox @bobclendenin @MrJoshHopkins @IBGomez I am so immensely sad about this. ,0
Bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow #fan of the design feeling the...  ,0
Quizfreak  #proud #Brummie over here xxx ,0
my brother did this. now I hate my brother even more. |#jk  #stilljk #fatbro  ,0
Absolutely no #ALP or @jrobertsonmp fan^^ but seriously many have done this before him & many will. #Scapegoat #Excuse he was a lame duck ,0
Support @Singleology101 reveal the truth behind Love^^ sex and drama visit  ,0
@TheHockeyNews @THNRyanKennedy not bad for a kid from Az. Hockey doesn't work in the desert. ,0
@TonyRohrs they've spread their positions off with long feeder cattle!  ,0
It's all about Twitter  a clue ,0
@ban_postgate though^^ I suspect you don't actually care about the truth^^ so whatever^^ go troll someone else ;-) ,0
@lb_southwark Why don't you Tarmac all the speed humps in The Cut in 1 go instead of bit by bit as the brickwork disintegrates!|:rocket:Science ,0
Let your humility guard your pride ... Vanity shouldn't be allowed to be with such a delicate thing. ,0
@FleurEast @lilyallen and why wouldn't you be after THAT performance! ,0
http://t.co/a4D9w4xpBs #AnalTryouts #Sensational Sensational blondie chick gets anally smashed in a threesome ,0
Rodgers needs to go man ^^ didn't think I would ever say it but he has bought some shit players there  #good #enough ,0
Tulisa has really made herself ugly #xfactor ,0
I think #Stars are just the most gorgeous things in this world :sparkles: ,0
"Because #LOGICALLY^^ that does #NOT #fully #compute. If they wear #LESS #PROTECTION for a #DEADLY #VIRUS"" & do #NOT ""#get"" #EBOLA as result? """,0
Last night watch for 2014!! That deserves 💣'r breakfast dram. @Bowmore 17yr from @ADRattrayWhisky #scotch #Islay  ,0
can I just own an isle far away from here where my house is stunningly beautiful with only some closed ppl who appreciates me as a human ,0
If only I could be a cooler kid xp lol I'm such a nerd #can #i #know #when #im  #gonna #get #rejected ,0
Whenever I get sad about how things are going now^^ I just think of how awesome the future looks to be. #secondsemester #drumcorps #college ,0
the struggle of writing this article and studying for this journalism final is killer. ,0
@GazTheGooner84 Haha go to Icelands x ,0
@pembertonx just lost a fiver already on the early kick off^^ cheers Forrest :) ,0
So glad I'm off work tonite🙋 ,0
Lol my mom can't text and talk at the same time 😆 ,0
@Dizzle729 ahh... the hill. I seem to remember (sort of) mud sliding down that hill at many a Buffet / Steve Miller concert. #GoodTimes ,0
Please snow let us get out of dance early ,0
Finally finished the first season of #VeronicaMars. Move over^^ #CliffHuxtable. Keith Mars is the new sheriff--er^^ ultimate #TV dad--in town. ,0
Why is there evidence of a stripper in my house yet I see no stripper in my house 😑💔  ,0
Beach hangs with my bffz  ,0
@lilybird @lindasays do you wanna cry? That's how you cry. Omg ,0
@JOJEHARVEY @matthewtcouch oh aye^^ I'll give you that ; ) ,0
Love these guys! RT @jamieyuccas: Tried to get the whole family in! #selfiestick @derushaj  ,0
So baffled that WWE wrestling is still as popular as it is. All my friends went to the show in DC. I stopped watching like 12 years ago! ,0
@mgutowski63 just check out the buttons^^ see what they do. And follow me back 😜 ,0
@HollyManthei no one really says that ,0
@dhawanvijoy The ones who did this^^ and the ones who support this^^cannot be human.RADICAL Islam =Satan's Army.#PeshawarAttack ,0
My professors moustache is so uneven^^ Mohstash would be ashamed right now ,0
Merry Christmas to all those soldiers out there that couldn't make it home! I love you all ❤ ,0
Do you want to be right? |Or do you want to be happy? ,0
@randomnessIsIs > matters we may exert or influence a change. But friendships aren't progressed this way. Some natural affinity is needed. ,0
@mhairiduncan8 just trying to confuse you all 😘 ,0
"again^^ your myth of racist DNA"" is still only a figment of your delusional imagination @RBRNetwork1 @GodlyPghDad @Anan_VII @JoeHilgerman """,0
http://t.co/xJ3EIw6UG4 #NOT SO UGLY CHRISTMAS SWEATER HUNTER'S RUN SANTA'S SLEIGH OVER THE ROOFTOPS  ,0
I know who I am. I am not perfect. I'm not the most beautiful woman in the world. But I'm one of them. #women  #perfet|-Mary J. Blige ,0
@SR_Duncan @benpobjie Darn^^ my sock joke needs fixing? ,0
About as relevant as Michael Sam and Jason Collins. RT @eonline: Major League Baseball umpire Dale Scott comes out as gay. ,0
Today was a very good day in Iceland. ,0
I feel and look like shit. #rainyday #nomakeup #sorrynotsorry  ,0
Today's NCAA action on the way. ,0
@StephHammy @ZacapaRum lol.. Old enough to know better... Young enough to do it again ,0
My mom is the most annoying person I know. I know you're gonna read this since you creep my account^^ s/o to my mom #idc#istillloveyou ,0
@MoAnsar @LouiseMensch Talking to yourself again Mo #Irony ,0
going  ,0
Who said that birthday girl can't celebrate the next day??? ☺️☺️ #celebrating #always #nighout #birthdaygirl...  ,0
Getting Final Jeopardy correct on Kids Jeopardy boosts my self-esteem ,0
@Arlo2121 yep^^ overall it was a great show live. ending of the TLC match was fubar^^ and the stairs match was terrrible. ,0
Video: #im#not#the#only#one#you#think#im#crazy# ahhhhhh  ,0
3 But 350 Girl Friends - #DrAmbarish- Upcoming Movies  ,0
#Celtics RT @ShannonMoorer: And then there were none  ,0
Image via We Heart It  #feelings  #people #telling  ,0
No one talks like I do ^^ No one thinks like I do ^^ No moves like I do #ConorMcgregor #Ufc #Quotes ,0
No doubt. Main Stream Media^^ Obama^^ Holder^^ DeBlasio et al have the blood of those cops on their hands.  ,0
#AdvancedWarfare is so much better than any FPS released in 2014 XD ,0
It's always the little things that's attracts me ,0
@ManUtdstholder @hunts9 You're  familiar #with Matt Busby^^ #then. Lol. ,0
I think about Disney World just about every day. #missit #myhappyplace ,0
Just watched the last ever one tree hill. I'm an emotional wreck and it's not even 9 o'clock ,0
... Can#do#no#more#not#usually#a#quitter#only#so#much#can#be#thrown#at#me! ,0
@HallieCiera Well maybe if you werent such a noob you would be up talking to me at 2:30 in the morning :P ,0
#not insured ,0
If this year wld be filled w all these rainy days it wont be so cool a cool way to start e year ,0
Woke Up ^^ showered ^^ made a lunch and got ready for work only to realize that I have the whole weekend off. 😅 ,0
@chantalireland thankfully not full cold.. Just one side down. Getting the full vitamin netty pot combo blast now ,0
HELLO Wednesday! BY THE WAY IT'S December 10^^ 2014 at 02:15PM! (just a random information) ,0
Haha guess my tweet was ok then. Are you back in training @charliejnwalker ,0
How were your #holidays? We'd love to hear all about them! ,0
Munching cheese like its Christmas #stiltonoverload ,0
i.e. cutting gov't spending^^ as Harper has done w/ public sector jobs^^ injures the economy & multiplier effect of those jobs #cdnpoli 2/2 ,0
@bencasselman @davidmwessel @PaulKrugmanBlog @TheDailyShow @DemocracyNow How many of those jobs earn #middleclass wages? #Economics #Math #Z ,0
The thought of work tonight really kills that Friday feeling. ,0
Fear & Loathing in Las Ukras:  #Politics #Russia #Ukraine ,0
@AfterGrogBlog #pantsdowntiggy was his crime. Pixelation #moot or  ,0
#notcies #eu Green determined to block Hinkley Point - Green determined to block Hinkley Point Copyright EP 2013....  ,0
I've got a right thirst on... #NewsYearsEve ,0
#np #NowPlaying #NowListening #Music  Of Dying On Your Birthday by #Senses Fail from the #album: #Let It E...  ,0
#mcfc trying to kill their opponents. ,0
"#Seen #a #headline #about #a #doctor #that #starts #with #Doctor #who...""? #Why  #stick #your #head #in #the #toilet #and #pull #the... """,0
@knowonehome: It's really difficult not to bark back at my pms-ing daughter. When bae tweets about you < ,0
@Ego_Gets_Dollas @DBrooks55 Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough ,0
It's freezing out there & very hazy .... Just want to go home. ,0
@ArranArmitage because I find people with different ideas and ways of life interesting. ,0
@Nialljenk8 Cheers bro! Top man 🙋 ,0
Even getting cooked breakfast.. Hes defo up to something 😕😮😆😆 ,0
Incredible insight on the @VIKTORIAMODESTA #bornrisky campaign:  #amputee #movement #equality #art #prosthetics ,0
ROFLMAO yeah^^ OOPS is right @Gumlegs @RBRNetwork1 @blacktalkradio @jumbopaperclips ,0
I really want to see Into The Woods! ,0
"Day 9 something your reading"" #decemberchallenge #lovehistory#lovenonfiction..:white_heavy_check_mark: @ Our Cosy House  """,0
@GazGShore please make me smile this Xmas.. First Xmas without my mum here. Your my fav everrr. Pleaseeee🎄🎁🎁 ,0
@lawsondath92 Hope the header didn't mess up that barnet ,0
If it's NOT? then it IS! Hand Crafted Artistically Fashionable^^ Connect @the3rdeyebrand for #fashionblog #thoughts  ,0
I'll try to guess the ASCII symbols without my admins help. Always trying to learn. ,0
Love #hiphop mix tapes or have a mixtape to promote check out  follow them on twitter #undergroundhiphop ,0
Protesters upset over decision in chokehold death take the streets again  /Mexico's streets aren't the only ones taken ,0
@classicdrwho247 Great^^& not sure if i've seen that actual pic!  just for girls : D ,0
They are still trying to decide if it's terrorism?? OMG! #sydneysiege ,0
Lol everyday excuse the language #relationships #men #women  #lotd  ,0
Like Tyndall's system I just think Robert Hubbs should play more he gives us another scorer and a consistent 3pt shooter that our O needs ,0
@BillfromBendigo You are no fun at all! ,0
Why I love penguins of Madagascar  #humor #reliefcomedy ,0
If you drag yesterday into today^^ your tomorrow cannot be what it was meant to be. Let. It. Go. #BringOn2015 ,0
"Extended cut NICHA""  #trailer #spoof #film #dramatic #action #film2014 #youtube #fightscenes """,0
Congrats to my fav @JennyBrew & her team & my birthplace team #OhioState (I can claim that^^ right?) #OREvsOSU is gonna be one great game!! ,0
@allkpop: Jessica sheds tears at her fan signing event   makes me weak everytime Sica ;_; ,0
Is Khallilah Henriques NNN all there? She mostly sounds blonde^^but this morning confirmed it#Ignorant on race relations#Articulate Minority. ,0
#NOT ALL 👌 There good & bad in every occupation & race 📚📖 #Stop Labeling #Not All 💡  ,0
This link will be relevant in a couple of days.  ,0
i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @Totalbiscuit winning an award ,0
Caribbean girls anthem Caribbean Girls by Stainless MOB now in stores online  #IYON #Dancehall ,0
@NormanWalshUK Stunning work. #british #textiles #footwear #madeinbritain #not-a-nike-clone ,0
@jaketapper CA$H tweetin bout #BlackLivesMatter & #ICantBreathe ||NEWSvid-  ||Start at  beatsEBT ,0
A SMILE is a smile is a smile is a smile is a SMILE IS A MILLION PEOPLE STARING AT YOUR PISSED PANTS MANIC LAUGHTER smile ,0
Casper the friendly ghost on 2 levels! #thingsmichelleobamathinksareracist ,0
then there's this @HotNostrilsrFun @Rapmonster @RBRNetwork1 @officialgumby @OrionSLU  ,0
yeah English stop saying Jane's word ,0
@CommunityMike what's the law for parking on a residential street^^ on the opposite side of the road facing the wrong direction? #curiosity ,0
if Christian expects Fifa to sleep in my bed with me tonight^^ he's wrong 👿 ,0
@PotPolitics @foxnewspolitics Sent it but too slow. I had already posted. ,0
Don't forget the true meaning of Christmas:person_with_folded_hands: ,0
#phillhughes #63  #out we will miss u always respect for u  ,0
I hate babysitting when I'm sick because all I wanna do is sleep but I can't :pensive_face: ,0
I now have ZERO resect for DeMarcus Cousins. ,0
#FEMALECONDOM #anally #vaginally #prevent STD's/HIV/pregnancy #latex #free #NOT #Restrictive/tight #women/gay men  ,0
Uhhh can't sleep someone like n I'll text u my phones dry ass fuck fr #am  #a #boring#person ,0
@ErrolNazareth @SEvangeline @ShakuraSaida That is fine company! ,0
@TomBull114 @MatthewBull07 were not American it's mum ,0
It's beginning to look a lot like....||... Intravenous!||#selfie #xmasdo #xmasparty @officialmrstorm  ,0
Probably just scarred the cleaning lady half to death because she didn't know I was home. ,0
Little cutie #Chico #Dog #Doggy #Puppy #Sweet #Cute #UK #Black #Biscuit #Not #Mine #Mini #Miss #My  ,0
Oh crap^^ Mac shutdown corrupted iPhoto so hours of rebuild ahead^^ so might as well eat and drink! #FestiveFattyBumBum ,0
Can't get over this very British weather! Remember to check under you cars and wheels for any small animals^^ they like to hide under cars :cat_face::dog_face: ,0
Photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints:  getting paid enough to put up...  ,0
Officer #Jenny is  a single www.MonsterMMORPG. com #entity. cestas follow @MonsterMMORPG #dancing ,0
GET AHT A TAHN!|The Made in PGH Gift Guide  via @getfitpgh ,0
Will #NASA go metric before it inches to Mars? 3^^600 miles is 5^^794 kms by the way #OrionLaunch #NASA_Orion  ,0
